Mobile_Name,Mobile_Price,Rating,Image_URL
"Realme 6 (Comet Blue, 4GB RAM, 64GB Storage)","₹15,490",3.9 out of 5 stars,https://m.media-amazon.com/images/I/71YJ+lCzp0L._AC_UL320_.jpg
"Infinix Hot 10 (Obsidian Black, 6 GB RAM / 128 GB Storage)","₹12,490",3.5 out of 5 stars,https://m.media-amazon.com/images/I/71bSz3YJw3L._AC_UL320_.jpg
Realme Narzo 30 Pro 5G (6GB 64GB Blade Silver),"₹14,990",4.3 out of 5 stars,https://m.media-amazon.com/images/I/519lEEeLCdL._AC_UL320_.jpg
"(Renewed) Poco X3 (Cobalt Blue, 6GB RAM / 128GB Storage)","₹14,100",4.5 out of 5 stars,https://m.media-amazon.com/images/I/61w3TeD65RL._AC_UL320_.jpg
"Realme Narzo 10a (So White, 4GB+64GB)","₹21,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/41m3-OVtnQL._AC_UL320_.jpg
"MI Poco M2 Pro (Out of The Blue, 4GB RAM, 64GB Storage)","₹18,490",4.1 out of 5 stars,https://m.media-amazon.com/images/I/81zX4xnnfgL._AC_UL320_.jpg
"(Renewed) Samsung Galaxy F41 (Fusion Green, 6GB RAM, 128GB Storage)","₹22,990",4.2 out of 5 stars,https://m.media-amazon.com/images/I/51hzrmYfAJL._AC_UL320_.jpg
"(Renewed) Redmi 9 Power (Electric Green, 4GB RAM, 128GB Storage) - 6000mAh Battery | 48MP Quad Camera","₹15,490",5.0 out of 5 stars,https://m.media-amazon.com/images/I/71omx3wK-PL._AC_UL320_.jpg
"Samsung Galaxy A21s (Black, 6GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers","₹17,990",3.3 out of 5 stars,https://m.media-amazon.com/images/I/81zb1bxd6NL._AC_UL320_.jpg
"(Renewed) Redmi 9 Power (Mighty Black, 4GB RAM, 128GB Storage) - 6000mAh Battery | 48MP Quad Camera","₹10,999",2.4 out of 5 stars,https://m.media-amazon.com/images/I/71omx3wK-PL._AC_UL320_.jpg
"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","₹12,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/714QWDxXgNL._AC_UL320_.jpg
"Samsung Galaxy A12 (Blue,4GB RAM, 128GB Storage) Without Offers","₹12,990",2.4 out of 5 stars,https://m.media-amazon.com/images/I/91te-9mP2JL._AC_UL320_.jpg
"(Renewed) Redmi Note 8 (Space Black, 6GB RAM, 128GB Storage)","₹16,990",3.5 out of 5 stars,https://m.media-amazon.com/images/I/61wXFmyMLQL._AC_UL320_.jpg
"Infinix Hot 10 (Moonlight Jade, 6 GB RAM / 128 GB Storage)","₹14,999",3.0 out of 5 stars,https://m.media-amazon.com/images/I/71NfTHIplUL._AC_UL320_.jpg
"Tecno Camon 16(Purist Blue, 4GB+64GB)","₹15,999",3.3 out of 5 stars,https://m.media-amazon.com/images/I/51ACXRVoAmL._AC_UL320_.jpg
Xiaomi Redmi 8A 3GB 32GB Phone (Midnight Black),"₹12,490",4.2 out of 5 stars,https://m.media-amazon.com/images/I/21+UlEkxxBL._AC_UL320_.jpg
"Oppo A52 (Twilight Black, 4GB RAM, 128GB Storage)","₹14,990",4.1 out of 5 stars,https://m.media-amazon.com/images/I/71FPmXaDfbL._AC_UL320_.jpg
"Realme 6 (Comet Blue, 8GB RAM, 128GB Storage)","₹19,370",3.9 out of 5 stars,https://m.media-amazon.com/images/I/71YJ+lCzp0L._AC_UL320_.jpg
"Redmi Note 9 Pro Max (Champagne Gold, 6GB RAM, 64GB Storage)","₹21,999",4.5 out of 5 stars,https://m.media-amazon.com/images/I/81Ox29uGzNL._AC_UL320_.jpg
"Redmi Note 9 Pro Max (Interstellar Black, 6GB RAM, 64GB Storage) - 64MP Quad Camera & Latest 8nm Snapdragon 720G Processor.","₹11,999",4.0 out of 5 stars,https://m.media-amazon.com/images/I/41ea7J4Xw9L._AC_UL320_.jpg
"(Renewed) POCO X2 (Atlantis Blue, 6GB 128GB)","₹13,999",5.0 out of 5 stars,https://m.media-amazon.com/images/I/31KHcMhFIML._AC_UL320_.jpg
"(Renewed) MI Poco M2 Pro (Out of The Blue, 6GB RAM, 64GB Storage)","₹10,500",3.8 out of 5 stars,https://m.media-amazon.com/images/I/61HmzZD3OGL._AC_UL320_.jpg
"(Renewed) Poco X3 (Shadow Gray, 6GB RAM / 128GB Storage)","₹19,900",4.2 out of 5 stars,https://m.media-amazon.com/images/I/61sXWASlQCL._AC_UL320_.jpg
"Vivo Y20i (Nebula Blue, 3GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers + vivo Color Wired Earphones with Mic and 3.5mm Jack (White)","₹10,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/81jIzlb2-7L._AC_UL320_.jpg
"(Renewed) Poco X3 (Cobalt Blue, 6GB RAM / 64GB Storage)","₹11,499",4.0 out of 5 stars,https://m.media-amazon.com/images/I/61w3TeD65RL._AC_UL320_.jpg
"(Renewed) Samsung Galaxy F41 (Fusion Black, 6GB RAM, 64GB Storage)","₹14,990",3.1 out of 5 stars,https://m.media-amazon.com/images/I/51IwsJ2F+qL._AC_UL320_.jpg
"(Renewed) OPPO A12 (Blue, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers","₹18,990",4.0 out of 5 stars,https://m.media-amazon.com/images/I/71-nSoWl8iL._AC_UL320_.jpg
"(Renewed) Redmi Note 9 Pro (Interstellar Black, 4GB RAM, 64GB Storage)- Latest 8nm Snapdragon 720G & Alexa Hands-Free",13789.00,4.1 out of 5 stars,https://m.media-amazon.com/images/I/61nJjnerOXL._AC_UL320_.jpg
"(Renewed) MI Poco M2 Pro (Two Shades of Black, 6GB RAM, 64GB Storage)",18989.00,4.1 out of 5 stars,https://m.media-amazon.com/images/I/61YpaCFkVrL._AC_UL320_.jpg
"Redmi Y3 (Bold Red, 4GB RAM, 64GB Storage)","₹10,280",3.3 out of 5 stars,https://m.media-amazon.com/images/I/71dWx5H92oL._AC_UL320_.jpg
"OPPO A53 (Moonlight Black, 6GB RAM, 128GB Storage) With No Cost EMI/Additional Exchange Offers","₹14,999",3.1 out of 5 stars,https://m.media-amazon.com/images/I/71pzs7-WxnL._AC_UL320_.jpg
"MI Poco M2 Pro (Two Shades of Black, 4GB RAM, 64GB Storage)","₹13,990",4.2 out of 5 stars,https://m.media-amazon.com/images/I/81KSUbYKyYL._AC_UL320_.jpg
"Realme 6 (Comet White, 128 GB) (6 GB RAM)","₹15,999",4.0 out of 5 stars,https://m.media-amazon.com/images/I/618mYu+OSoL._AC_UL320_.jpg
"Mi Phone Redmi 8 (Emerald Green, 4GB RAM, 64GB Storage)","₹12,470",3.9 out of 5 stars,https://m.media-amazon.com/images/I/71PCKBszEuL._AC_UL320_.jpg
"(Renewed) POCO X2 (Atlantis Blue, 6GB RAM, 64GB Storage)","₹12,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/51ypKI0qkdL._AC_UL320_.jpg
"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","₹14,999",2.2 out of 5 stars,https://m.media-amazon.com/images/I/714QWDxXgNL._AC_UL320_.jpg
"POCO M3 (POCO Yellow, 6GB RAM,128GB Storage)","₹17,499",3.8 out of 5 stars,https://m.media-amazon.com/images/I/81CIP2ZmtNL._AC_UL320_.jpg
"Huawei Y9 Prime 2019 (Sapphire Blue, 4GB RAM, 128GB Storage)","₹13,500",4.1 out of 5 stars,https://m.media-amazon.com/images/I/512DSx8CI6L._AC_UL320_.jpg
"Lava Z6 Aqua Blue, 6GB RAM, 64GB Storage + Lava Earphone E1 Black","₹14,999",3.4 out of 5 stars,https://m.media-amazon.com/images/I/51XZje3ri3L._AC_UL320_.jpg
"(Renewed) Redmi Note 9 Pro Max (Glacier White, 6GB RAM, 128GB Storage) - 64MP Quad Camera & Latest 8nm Snapdragon 720G | with 12 Months No Cost EMI","₹10,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/61Z-s-tdJAL._AC_UL320_.jpg
"Realme 6 Pro (Lightening Orange, 128 GB) (6 GB RAM)","₹12,999",3.3 out of 5 stars,https://m.media-amazon.com/images/I/61IwK-PXZ6L._AC_UL320_.jpg
"MI Poco M2 (Slate Blue, 6GB RAM, 128GB Storage)","₹15,490",3.9 out of 5 stars,https://m.media-amazon.com/images/I/81cSHDyccxL._AC_UL320_.jpg
"Samsung Galaxy M11 (Black, 3GB RAM, 32GB Storage) Without Offer","₹17,990",3.8 out of 5 stars,https://m.media-amazon.com/images/I/71K413NPv9L._AC_UL320_.jpg
"(Renewed) Redmi Note 9 Pro Max (Interstellar Black, 6GB RAM, 64GB Storage) - 64MP Quad Camera & Latest 8nm Snapdragon 720G Processor.","₹13,188",4.0 out of 5 stars,https://m.media-amazon.com/images/I/41UP+bbDsiL._AC_UL320_.jpg
"(Renewed) Redmi Note 9 Pro Max (Glacier White, 6GB RAM, 64GB Storage) - 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free | with 12 Months No Cost EMI","₹13,999",3.3 out of 5 stars,https://m.media-amazon.com/images/I/61Z-s-tdJAL._AC_UL320_.jpg
"Redmi K20 (Glacier Blue, 6GB RAM, 64GB Storage)","₹18,499",3.0 out of 5 stars,https://m.media-amazon.com/images/I/71Ghpwv-IdL._AC_UL320_.jpg
"(Renewed) Redmi 9 Power (Blazing Blue, 4GB RAM, 64GB Storage) - 6000mAh Battery | 48MP Quad Camera","₹34,999",3.2 out of 5 stars,https://m.media-amazon.com/images/I/71omx3wK-PL._AC_UL320_.jpg
"Poco F1 by Xiaomi (Steel Blue, 6GB RAM, 64GB Storage)","₹19,490",4.1 out of 5 stars,https://m.media-amazon.com/images/I/61LghzBuGzL._AC_UL320_.jpg
"(Renewed) Realme Narzo 20 (Glory Sliver, 4 GB RAM, 64 GB Storage)","₹19,999",3.9 out of 5 stars,https://m.media-amazon.com/images/I/518EH2tjDVL._AC_UL320_.jpg
"Realme 6 (Comet Blue, 64 GB) (6 GB RAM)","₹11,999",3.7 out of 5 stars,https://m.media-amazon.com/images/I/31v6TlmmthL._AC_UL320_.jpg
"Realme C15 Qualcomm Edition (Power Blue 4GB, 64GB)","₹16,999",4.3 out of 5 stars,https://m.media-amazon.com/images/I/31mQoh7wgjL._AC_UL320_.jpg
"Realme 7i (Fusion Blue, 4GB RAM, 64GB Storage)","₹15,999",3.0 out of 5 stars,https://m.media-amazon.com/images/I/61QexITryTL._AC_UL320_.jpg
"Vivo Y31 (Racing Black, 6GB RAM, 128GB RAB) + vivo Color Wired Earphones with Mic and 3.5mm Jack (White)","₹16,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/81ixMaMLgwL._AC_UL320_.jpg
"Nokia 5.1 Plus (Blue, 32 GB) (3 GB RAM)","₹17,499",3.0 out of 5 stars,https://m.media-amazon.com/images/I/71i1TiThPvL._AC_UL320_.jpg
"(Renewed) OPPO F17 (Dynamic Orange, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","₹18,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/61Ymzd7p5ML._AC_UL320_.jpg
"Vivo VZ1 Pro (Sonic Black, 4GB RAM, 64GB Storage)","₹18,997",4.2 out of 5 stars,https://m.media-amazon.com/images/I/61-T5qFKFvL._AC_UL320_.jpg
"Nokia 800 Tough, 4GB, IP68 Rugged Cell Phone, 4G LTE (Black)","₹24,999",4.6 out of 5 stars,https://m.media-amazon.com/images/I/51kN5wB7EuL._AC_UL320_.jpg
"Samsung Galaxy A12 (Black,4GB RAM, 128GB Storage) Without Offers","₹19,795",3.6 out of 5 stars,https://m.media-amazon.com/images/I/91dUPqvXhbL._AC_UL320_.jpg
"R RealMe 7 4G 90Hz Display G95 Gaming Processor (Blue, 6GB+64GB)","₹30,990",4.1 out of 5 stars,https://m.media-amazon.com/images/I/41XESdUTzgL._AC_UL320_.jpg
"(Renewed) Redmi Note 9 (Shadow Black, 4GB RAM, 64GB Storage) - 48MP Quad Camera & Full HD+ Display","₹11,799",3.2 out of 5 stars,https://m.media-amazon.com/images/I/71+HWq3N3mL._AC_UL320_.jpg
"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","₹13,499",4.0 out of 5 stars,https://m.media-amazon.com/images/I/714QWDxXgNL._AC_UL320_.jpg
"Realme 5i (Aqua Blue, 4GB RAM, 128GB Storage)","₹13,899",4.1 out of 5 stars,https://m.media-amazon.com/images/I/71tRw7p2EZL._AC_UL320_.jpg
"(Renewed) MI Poco M2 Pro (Two Shades of Black, 4GB RAM, 64GB Internal Storage)","₹20,999",4.0 out of 5 stars,https://m.media-amazon.com/images/I/61YpaCFkVrL._AC_UL320_.jpg
"(Renewed) Redmi Note 9 Pro (Aurora Blue, 4GB RAM, 128GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free","₹11,989",4.0 out of 5 stars,https://m.media-amazon.com/images/I/61cGTOI9l5L._AC_UL320_.jpg
(Renewed) Mi Mix 2 (Black),"₹12,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/51iv339qvkL._AC_UL320_.jpg
Vivo Y12s Phantom Black (3GB + 32GB) + vivo Color Wired Earphones with Mic and 3.5mm Jack (Black),"₹11,490",4.1 out of 5 stars,https://m.media-amazon.com/images/I/81f1TweKSsL._AC_UL320_.jpg
"Samsung Galaxy A12 (White,4GB RAM, 64GB Storage) Without Offers","₹15,490",3.4 out of 5 stars,https://m.media-amazon.com/images/I/91C59JQuC2L._AC_UL320_.jpg
"Nokia 3.2 (Steel, 3GB RAM, 32GB Storage)","₹10,399",4.3 out of 5 stars,https://m.media-amazon.com/images/I/81Iek6AWShL._AC_UL320_.jpg
"LG W31 Black, 4GB, 64GB","₹11,499",4.1 out of 5 stars,https://m.media-amazon.com/images/I/41ri1v+PBqL._AC_UL320_.jpg
"Infinix Hot 10 16MP AI Quad Camera (Ocean Wave, 4GB RAM, 64GB Storage)","₹14,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/71gDtUb8+sL._AC_UL320_.jpg
"(Renewed) Redmi Note 9 Pro (Interstellar Black, 4GB RAM, 128GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free","₹16,999",3.0 out of 5 stars,https://m.media-amazon.com/images/I/61nJjnerOXL._AC_UL320_.jpg
"Honor 9X (Midnight Black, 4+128GB Storage) -Pop up Front Camera & 48MP Triple Rear Camera","₹14,999",3.0 out of 5 stars,https://m.media-amazon.com/images/I/81JjhSI5dEL._AC_UL320_.jpg
"Xiaomi Mi A1 (Gold, 64 GB)","₹22,999",3.3 out of 5 stars,https://m.media-amazon.com/images/I/51--ZUmGNWL._AC_UL320_.jpg
"Redmi Note 4 (Gold, 64GB)","₹15,850",4.3 out of 5 stars,https://m.media-amazon.com/images/I/81SVaytdKUL._AC_UL320_.jpg
"Redmi Mi Note 6 Pro (Red, 6GB RAM, 64GB Storage)","₹18,999",3.8 out of 5 stars,https://m.media-amazon.com/images/I/819ak1fO+1L._AC_UL320_.jpg
"OPPO A53 (Electric Black, 4GB RAM, 64GB Storage) + OPPO Wired Earphone","₹17,499",4.2 out of 5 stars,https://m.media-amazon.com/images/I/81WQv6R8vcL._AC_UL320_.jpg
"(Renewed) Realme 7 (Mist Blue, 64 GB) (6 GB RAM)","₹18,999",5.0 out of 5 stars,https://m.media-amazon.com/images/I/3190PsrBwUL._AC_UL320_.jpg
"Realme 5i (Aqua Blue, 4GB RAM, 64GB Storage)","₹12,999",3.7 out of 5 stars,https://m.media-amazon.com/images/I/61IDHyHhOuL._AC_UL320_.jpg
Microsoft Lumia 950 XL (White),"₹13,999",3.7 out of 5 stars,https://m.media-amazon.com/images/I/61bLFasBlbL._AC_UL320_.jpg
"Renewed) Samsung Galaxy M51 (Celestial Black, 6GB RAM, 128GB Storage)","₹13,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/51pYA-nkakL._AC_UL320_.jpg
Vivo Y12s Glacier Blue (3GB + 32GB) + vivo Color Wired Earphones with Mic and 3.5mm Jack (White),"₹17,999",3.3 out of 5 stars,https://m.media-amazon.com/images/I/81Xf1wjdDZL._AC_UL320_.jpg
"(Renewed) Samsung Galaxy M51 (Electric Blue, 6GB RAM, 128GB Storage)","₹10,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/51e1WwozJwL._AC_UL320_.jpg
"Mi Redmi 8 Phone (Sapphire Blue, 4GB RAM, 64GB Storage)","₹12,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/71PCKBszEuL._AC_UL320_.jpg
"OPPO A52 (Stream White, 4GB RAM, 128GB Storage)","₹15,999",3.8 out of 5 stars,https://m.media-amazon.com/images/I/71RadpHBLhL._AC_UL320_.jpg
Vivo Y12s Glacier Blue (3GB + 32GB) + vivo Color Wired Earphones with Mic and 3.5mm Jack (Black),"₹18,640",4.9 out of 5 stars,https://m.media-amazon.com/images/I/81tFp00htlL._AC_UL320_.jpg
"(Renewed) Samsung Galaxy F41 (Fusion Blue, 6GB RAM, 128GB Storage)","₹20,990",4.6 out of 5 stars,https://m.media-amazon.com/images/I/51hrxoJdNBL._AC_UL320_.jpg
"(Renewed) Redmi 9 Prime (Sunrise Flare, 4GB RAM, 128GB Storage) - Full HD+ Display & AI Quad Camera","₹10,999",3.9 out of 5 stars,https://m.media-amazon.com/images/I/61LubIpUADL._AC_UL320_.jpg
"OPPO A12 (Flowing Silver, 4GB RAM, 64GB Storage) Without Offer","₹15,990",4.1 out of 5 stars,https://m.media-amazon.com/images/I/618W0tfpDkL._AC_UL320_.jpg
"(Renewed) OPPO F17 (Navy Blue, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","₹17,899",3.7 out of 5 stars,https://m.media-amazon.com/images/I/61R1kBKUWRL._AC_UL320_.jpg
"Infinix Zero 8i (Silver Diamond, 8GB RAM, 128GB Storage)","₹20,499",3.9 out of 5 stars,https://m.media-amazon.com/images/I/71rKs5WKnnL._AC_UL320_.jpg
"realme 6 Pro Smartphone (Lightening Blue, 128 GB, 8 GB RAM)","₹13,999",3.4 out of 5 stars,https://m.media-amazon.com/images/I/61Eowr9u8kL._AC_UL320_.jpg
"Mi Xiaomi Redmi Note 6 Pro (4 GB, 64 GB, Blue)","₹14,999",2.5 out of 5 stars,https://m.media-amazon.com/images/I/61g3QDDM07L._AC_UL320_.jpg
"Redmi Note 4 (Black, 64GB)","₹18,875",4.2 out of 5 stars,https://m.media-amazon.com/images/I/81+ABCJR0XL._AC_UL320_.jpg
"(Renewed) Redmi Note 9 Pro (Interstellar Black, 6GB RAM, 128GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free","₹24,990",4.1 out of 5 stars,https://m.media-amazon.com/images/I/61cGTOI9l5L._AC_UL320_.jpg
"(Renewed) Redmi Note 9 Pro (Aurora Blue, 6GB RAM, 128GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free","₹13,899",3.9 out of 5 stars,https://m.media-amazon.com/images/I/71flEU3qP1L._AC_UL320_.jpg
"(Renewed) Redmi Note 9 (Aqua Green, 4GB RAM, 128GB Storage) - 48MP Quad Camera & Full HD+ Display","₹20,999",3.5 out of 5 stars,https://m.media-amazon.com/images/I/71+HWq3N3mL._AC_UL320_.jpg
"(Renewed) MI Poco M2 Pro (Green and Greener, 6GB RAM, 64GB Storage)","₹12,799",4.2 out of 5 stars,https://m.media-amazon.com/images/I/61bpDVb+k2L._AC_UL320_.jpg
"Infinix Hot 10 (Amber Red, 6 GB RAM / 128 GB Storage)","₹13,999",5.0 out of 5 stars,https://m.media-amazon.com/images/I/71kiS6nvJEL._AC_UL320_.jpg
"Gionee A1 (Grey, 64GB)","₹19,479",5.0 out of 5 stars,https://m.media-amazon.com/images/I/71yidw0eCFL._AC_UL320_.jpg
"Vivo Y20 (Purist Blue, 6GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers + vivo Color Wired Earphones with Mic and 3.5mm Jack (White)","₹24,999",3.3 out of 5 stars,https://m.media-amazon.com/images/I/71qjo+PgB0L._AC_UL320_.jpg
"Infinix Hot 10 (Ocean Wave, 64 GBROM) (4 GB RAM)","₹10,499",4.1 out of 5 stars,https://m.media-amazon.com/images/I/316qEqAvrUL._AC_UL320_.jpg
"(Renewed) Redmi Note 8 Pro (Halo White, 6GB RAM, 128GB Storage with Helio G90T Processor)","₹12,999",3.9 out of 5 stars,https://m.media-amazon.com/images/I/61ACGAKmw3L._AC_UL320_.jpg
"Samsung Galaxy On Max (Gold, 32 GB) (4 GB RAM)","₹16,099",4.2 out of 5 stars,https://m.media-amazon.com/images/I/31duhywlgRL._AC_UL320_.jpg
"Huawei Y9 Prime 2019 (Emerald Green, 4GB RAM, 128GB Storage)","₹19,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/516TmRC8uHL._AC_UL320_.jpg
"(Renewed) Realme Narzo 20 Pro (White Knight, 6 GB RAM, 64 GB Storage)","₹11,998",3.6 out of 5 stars,https://m.media-amazon.com/images/I/41L9fqzJbRL._AC_UL320_.jpg
"Redmi Mi Note 6 Pro (Rose Gold, 6GB RAM, 64GB Storage)","₹13,199",3.3 out of 5 stars,https://m.media-amazon.com/images/I/51sCwWaqwvL._AC_UL320_.jpg
"Redmi Note 7 (Onyx Black, 4GB RAM, 64GB Storage)","₹10,299",3.8 out of 5 stars,https://m.media-amazon.com/images/I/51SEU5IoKIL._AC_UL320_.jpg
"(Renewed) Nokia 3.4 (Fjord, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers","₹10,999",3.9 out of 5 stars,https://m.media-amazon.com/images/I/51vShOoFv3L._AC_UL320_.jpg
"Realme 7 (Mist Blue, 6GB RAM, 64GB Storage)","₹10,666",4.2 out of 5 stars,https://m.media-amazon.com/images/I/41bZqMUi9IL._AC_UL320_.jpg
"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","₹14,999",3.5 out of 5 stars,https://m.media-amazon.com/images/I/714QWDxXgNL._AC_UL320_.jpg
"Micromax in Note 1 (Green, 4GB RAM, 64GB Storage)","₹10,999",4.3 out of 5 stars,https://m.media-amazon.com/images/I/61RN7EhjLtL._AC_UL320_.jpg
"OPPO A53 (Fairy White, 4GB RAM, 64GB Storage) + OPPO Wired Earphone","₹12,999",4.0 out of 5 stars,https://m.media-amazon.com/images/I/81Kh5T4UDeL._AC_UL320_.jpg
"Vivo Y51A (Titanium Sapphire, 8GB RAM, 128GB RAB) + vivo Color Wired Earphones with Mic and 3.5mm Jack (White)","₹12,999",3.2 out of 5 stars,https://m.media-amazon.com/images/I/81pwHLMf3FL._AC_UL320_.jpg
"Mi Note 7 Pro (Neptune Blue, 64GB, 6GB RAM)","₹18,999",4.3 out of 5 stars,https://m.media-amazon.com/images/I/61GCPIkotsL._AC_UL320_.jpg
"Nokia 3.2 (Black, 3GB RAM, 32GB Storage)","₹13,990",3.8 out of 5 stars,https://m.media-amazon.com/images/I/81dOOs7xhLL._AC_UL320_.jpg
"Samsung Galaxy A12 (Blue,4GB RAM, 64GB Storage) Without Offers","₹19,990",3.3 out of 5 stars,https://m.media-amazon.com/images/I/91te-9mP2JL._AC_UL320_.jpg
"(Renewed) OPPO F17 (Dynamic Orange, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","₹13,990",3.6 out of 5 stars,https://m.media-amazon.com/images/I/61Ymzd7p5ML._AC_UL320_.jpg
"(Renewed) Realme 7 (Mist White, 64 GB) (6 GB RAM)","₹15,990",4.2 out of 5 stars,https://m.media-amazon.com/images/I/41706en2eBL._AC_UL320_.jpg
"Vivo Y20 (Obsidian Black, 4GB RAM, 64GB Storage) with Infinity (JBL) Wireless Neckband Earphones","₹10,099",4.0 out of 5 stars,https://m.media-amazon.com/images/I/61l9OCm-u3L._AC_UL320_.jpg
"Samsung Galaxy M11 (Metallic Blue, 3GB RAM, 32GB Storage) Without Offer","₹13,999",3.5 out of 5 stars,https://m.media-amazon.com/images/I/71hqi389rcL._AC_UL320_.jpg
"MI Poco M2 Pro (Two Shades of Black, 6GB RAM, 64GB Storage)","₹17,499",4.0 out of 5 stars,https://m.media-amazon.com/images/I/81KSUbYKyYL._AC_UL320_.jpg
"Redmi Note 7S (4GB, 64GB, Onyx Black)","₹18,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/51RyYe9toxL._AC_UL320_.jpg
Vivo V11 (Starry Night Black),"₹12,799",4.0 out of 5 stars,https://m.media-amazon.com/images/I/51ldC3-JADL._AC_UL320_.jpg
"Vivo Y31 (Racing Black, 6GB RAM, 128GB RAB) + vivo Color Wired Earphones with Mic and 3.5mm Jack (Black)","₹16,990",5.0 out of 5 stars,https://m.media-amazon.com/images/I/81CMrJNCEBL._AC_UL320_.jpg
INFINIX HOT 10 4GB RAM 64GB ROM,"₹12,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/31YBIJdhuUL._AC_UL320_.jpg
"Realme 5 Pro (Chroma White, 8GB RAM, 128 GB Storage)","₹16,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/51WeC17h7EL._AC_UL320_.jpg
"(Renewed) MI Poco M2 Pro (Green and Greener, 4GB RAM, 64GB Storage)","₹13,990",3.0 out of 5 stars,https://m.media-amazon.com/images/I/61bpDVb+k2L._AC_UL320_.jpg
"OPPO A15S (White, 4GB RAM, 64GB Storage) + OPPO Wired Earphone","₹15,999",3.7 out of 5 stars,https://m.media-amazon.com/images/I/715Isbdo2YL._AC_UL320_.jpg
"Vivo Y51A (Titanium Sapphire, 8GB RAM, 128GB RAB) + vivo Color Wired Earphones with Mic and 3.5mm Jack (Black)","₹10,288",3.9 out of 5 stars,https://m.media-amazon.com/images/I/81Tlxylv7nL._AC_UL320_.jpg
"Oppo mobile A5 2020 (Dazzling White, 4GB RAM, 64GB Storage)","₹11,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/41JGw1eOMsL._AC_UL320_.jpg
"Redmi K20 (Carbon Black, 6GB RAM, 64GB Storage)","₹10,100",4.0 out of 5 stars,https://m.media-amazon.com/images/I/71CneCqA-VL._AC_UL320_.jpg
"Vivo Y20A (Nebula Blue, 3GB, 64GB) with No Cost EMI/Additional Exchange Offers + vivo Color Wired Earphones with Mic and 3.5mm Jack (White)","₹11,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/81LY5Zsy9HL._AC_UL320_.jpg
"(Renewed) Redmi K20 (Carbon Black, 6GB RAM, 128GB Storage)","₹9,290",3.6 out of 5 stars,https://m.media-amazon.com/images/I/31YSqF8h2PL._AC_UL320_.jpg
"(Renewed) Realme Narzo 20 Pro (Black Ninja, 6 GB RAM, 64 GB Storage)","₹10,999",3.9 out of 5 stars,https://m.media-amazon.com/images/I/41L9fqzJbRL._AC_UL320_.jpg
"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","₹16,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/714QWDxXgNL._AC_UL320_.jpg
"Samsung Galaxy A12 (White,4GB RAM, 128GB Storage) Without Offers","₹20,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/91C59JQuC2L._AC_UL320_.jpg
